InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day,Hour
542914,85099B,JUMBO BAG RED RETROSPOT,8,2011-02-01 16:03:00,1.95,16161.0,United Kingdom,15.6,2011,2,1,16
542919,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-01 16:47:00,1.95,15971.0,United Kingdom,195.0,2011,2,1,16
542920,85099F,JUMBO BAG STRAWBERRY,100,2011-02-02 07:51:00,1.65,13629.0,United Kingdom,165.0,2011,2,2,7
542920,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-02 07:51:00,1.65,13629.0,United Kingdom,165.0,2011,2,2,7
542922,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-02 09:06:00,5.95,12682.0,France,17.85,2011,2,2,9
542922,15056BL,EDWARDIAN PARASOL BLACK,15,2011-02-02 09:06:00,5.95,12682.0,France,89.25,2011,2,2,9
542922,85014B,RED RETROSPOT UMBRELLA,3,2011-02-02 09:06:00,5.95,12682.0,France,17.85,2011,2,2,9
542922,POST,POSTAGE,2,2011-02-02 09:06:00,18.0,12682.0,France,36.0,2011,2,2,9
542923,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02 09:08:00,2.95,14665.0,United Kingdom,17.700000000000003,2011,2,2,9
542929,85014B,RED RETROSPOT UMBRELLA,1,2011-02-02 10:34:00,5.95,17811.0,United Kingdom,5.95,2011,2,2,10
542929,85099F,JUMBO BAG STRAWBERRY,10,2011-02-02 10:34:00,1.95,17811.0,United Kingdom,19.5,2011,2,2,10
542929,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-02 10:34:00,1.95,17811.0,United Kingdom,39.0,2011,2,2,10
542932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-02 10:54:00,2.55,13089.0,United Kingdom,81.6,2011,2,2,10
542932,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-02-02 10:54:00,0.85,13089.0,United Kingdom,20.4,2011,2,2,10
542932,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-02-02 10:54:00,3.25,13089.0,United Kingdom,52.0,2011,2,2,10
542932,82494L,WOODEN FRAME ANTIQUE WHITE,12,2011-02-02 10:54:00,2.95,13089.0,United Kingdom,35.400000000000006,2011,2,2,10
542934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-02 11:01:00,2.55,13093.0,United Kingdom,81.6,2011,2,2,11
542944,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2011-02-02 11:14:00,0.65,17560.0,United Kingdom,10.4,2011,2,2,11
542990,85025C,PINK HEART SHAPE PHOTO FRAME,12,2011-02-02 11:43:00,1.65,13468.0,United Kingdom,19.799999999999997,2011,2,2,11
542992,85019C,CURIOUS  IMAGES NOTEBOOK SET,24,2011-02-02 11:55:00,1.25,14460.0,United Kingdom,30.0,2011,2,2,11
542994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-02-02 12:03:00,2.55,17230.0,United Kingdom,163.2,2011,2,2,12
543001,85129B,BEADED CRYSTAL HEART GREEN SMALL,12,2011-02-02 12:26:00,1.25,14127.0,United Kingdom,15.0,2011,2,2,12
543001,85129D,BEADED CRYSTAL HEART PINK SMALL,12,2011-02-02 12:26:00,1.25,14127.0,United Kingdom,15.0,2011,2,2,12
543001,85130D,BEADED CRYSTAL HEART PINK LARGE,12,2011-02-02 12:26:00,1.65,14127.0,United Kingdom,19.799999999999997,2011,2,2,12
543001,85130C,BEADED CRYSTAL HEART BLUE  LARGE,12,2011-02-02 12:26:00,1.65,14127.0,United Kingdom,19.799999999999997,2011,2,2,12
543001,84712B,PINK JEWELLED PHOTO FRAME,2,2011-02-02 12:26:00,7.95,14127.0,United Kingdom,15.9,2011,2,2,12
543001,84708B,PINK JEWELLED PHOTO FRAME,4,2011-02-02 12:26:00,4.95,14127.0,United Kingdom,19.8,2011,2,2,12
543002,16156S,WRAP PINK FAIRY CAKES,25,2011-02-02 12:36:00,0.42,13491.0,United Kingdom,10.5,2011,2,2,12
543006,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,2011-02-02 12:53:00,3.75,17975.0,United Kingdom,3.75,2011,2,2,12
543006,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-02-02 12:53:00,5.45,17975.0,United Kingdom,5.45,2011,2,2,12
543006,47599A,PINK PARTY BAGS,1,2011-02-02 12:53:00,2.1,17975.0,United Kingdom,2.1,2011,2,2,12
543006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-02 12:53:00,2.95,17975.0,United Kingdom,11.8,2011,2,2,12
543006,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-02-02 12:53:00,3.75,17975.0,United Kingdom,3.75,2011,2,2,12
543007,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,4,2011-02-02 12:54:00,4.25,13894.0,United Kingdom,17.0,2011,2,2,12
543008,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,12,2011-02-02 13:07:00,3.75,13824.0,United Kingdom,45.0,2011,2,2,13
543008,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,12,2011-02-02 13:07:00,3.75,13824.0,United Kingdom,45.0,2011,2,2,13
543009,84985A,SET OF 72 GREEN PAPER DOILIES,4,2011-02-02 13:11:00,1.45,18041.0,United Kingdom,5.8,2011,2,2,13
543009,51014A,"FEATHER PEN,HOT PINK",24,2011-02-02 13:11:00,0.85,18041.0,United Kingdom,20.4,2011,2,2,13
543010,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-02-02 13:16:00,0.85,18250.0,United Kingdom,10.2,2011,2,2,13
543011,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-02-02 13:25:00,0.85,15270.0,United Kingdom,81.6,2011,2,2,13
543011,82001S,VINYL RECORD FRAME SILVER,8,2011-02-02 13:25:00,3.75,15270.0,United Kingdom,30.0,2011,2,2,13
543011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-02-02 13:25:00,2.95,15270.0,United Kingdom,70.80000000000001,2011,2,2,13
543015,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-02 13:46:00,1.95,14188.0,United Kingdom,39.0,2011,2,2,13
543016,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-02 13:57:00,1.65,18017.0,United Kingdom,165.0,2011,2,2,13
543017,M,Manual,1,2011-02-02 14:17:00,15.0,13199.0,United Kingdom,15.0,2011,2,2,14
543020,85129D,BEADED CRYSTAL HEART PINK SMALL,4,2011-02-02 14:29:00,1.25,15005.0,United Kingdom,5.0,2011,2,2,14
543020,85129C,BEADED CRYSTAL HEART BLUE SMALL,2,2011-02-02 14:29:00,1.25,15005.0,United Kingdom,2.5,2011,2,2,14
543020,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,6,2011-02-02 14:29:00,0.65,15005.0,United Kingdom,3.9000000000000004,2011,2,2,14
543020,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-02-02 14:29:00,2.95,15005.0,United Kingdom,5.9,2011,2,2,14
543020,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-02 14:29:00,2.95,15005.0,United Kingdom,5.9,2011,2,2,14
543020,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2011-02-02 14:29:00,2.95,15005.0,United Kingdom,5.9,2011,2,2,14
543022,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02 14:37:00,2.95,16771.0,United Kingdom,17.700000000000003,2011,2,2,14
543022,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-02-02 14:37:00,3.25,16771.0,United Kingdom,13.0,2011,2,2,14
543022,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-02-02 14:37:00,0.85,16771.0,United Kingdom,10.2,2011,2,2,14
543022,35095B,RED VICTORIAN FABRIC OVAL BOX,6,2011-02-02 14:37:00,0.42,16771.0,United Kingdom,2.52,2011,2,2,14
543022,84709B,PINK OVAL JEWELLED MIRROR,2,2011-02-02 14:37:00,5.95,16771.0,United Kingdom,11.9,2011,2,2,14
543022,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2011-02-02 14:37:00,2.1,16771.0,United Kingdom,25.200000000000003,2011,2,2,14
543022,44089A,PINK GAUZE BUTTERFLY LAMPSHADE,4,2011-02-02 14:37:00,0.42,16771.0,United Kingdom,1.68,2011,2,2,14
543022,85136A,YELLOW SHARK HELICOPTER,1,2011-02-02 14:37:00,7.95,16771.0,United Kingdom,7.95,2011,2,2,14
543022,17084R,ASSORTED INCENSE PACK,72,2011-02-02 14:37:00,0.21,16771.0,United Kingdom,15.12,2011,2,2,14
543023,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-02-02 14:38:00,0.85,15270.0,United Kingdom,81.6,2011,2,2,14
543023,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-02 14:38:00,2.95,15270.0,United Kingdom,35.400000000000006,2011,2,2,14
543024,85099B,JUMBO BAG RED RETROSPOT,36,2011-02-02 14:39:00,1.65,13777.0,United Kingdom,59.4,2011,2,2,14
543024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-02-02 14:39:00,2.55,13777.0,United Kingdom,61.199999999999996,2011,2,2,14
543027,POST,POSTAGE,1,2011-02-02 14:51:00,40.0,12414.0,Austria,40.0,2011,2,2,14
543028,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02 15:09:00,2.95,14443.0,United Kingdom,17.700000000000003,2011,2,2,15
543028,47599B,BLUE PARTY BAGS,6,2011-02-02 15:09:00,2.1,14443.0,United Kingdom,12.600000000000001,2011,2,2,15
543029,82001S,VINYL RECORD FRAME SILVER,24,2011-02-02 15:13:00,3.39,13576.0,United Kingdom,81.36,2011,2,2,15
543030,POST,POSTAGE,1,2011-02-02 15:22:00,18.0,12437.0,France,18.0,2011,2,2,15
543031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02 15:26:00,2.95,14798.0,United Kingdom,17.700000000000003,2011,2,2,15
543032,85099B,JUMBO BAG RED RETROSPOT,30,2011-02-02 15:39:00,1.95,12990.0,United Kingdom,58.5,2011,2,2,15
543032,85099F,JUMBO BAG STRAWBERRY,10,2011-02-02 15:39:00,1.95,12990.0,United Kingdom,19.5,2011,2,2,15
543033,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-02-02 15:48:00,2.1,17841.0,United Kingdom,4.2,2011,2,2,15
543033,15044A,PINK PAPER PARASOL,1,2011-02-02 15:48:00,2.95,17841.0,United Kingdom,2.95,2011,2,2,15
543036,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2011-02-02 15:57:00,2.95,17223.0,United Kingdom,5.9,2011,2,2,15
543036,46000R,POLYESTER FILLER PAD 45x30cm,2,2011-02-02 15:57:00,1.45,17223.0,United Kingdom,2.9,2011,2,2,15
543036,46000U,POLYESTER FILLER PAD 30CMx30CM,2,2011-02-02 15:57:00,1.25,17223.0,United Kingdom,2.5,2011,2,2,15
543036,46000M,POLYESTER FILLER PAD 45x45cm,2,2011-02-02 15:57:00,1.55,17223.0,United Kingdom,3.1,2011,2,2,15
543037,79066K,RETRO MOD TRAY,10,2011-02-02 16:01:00,0.85,12350.0,Norway,8.5,2011,2,2,16
543037,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-02-02 16:01:00,0.85,12350.0,Norway,10.2,2011,2,2,16
543037,84086C,PINK/PURPLE RETRO RADIO,6,2011-02-02 16:01:00,2.95,12350.0,Norway,17.700000000000003,2011,2,2,16
543037,POST,POSTAGE,1,2011-02-02 16:01:00,40.0,12350.0,Norway,40.0,2011,2,2,16
543040,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-02 17:06:00,2.95,17337.0,United Kingdom,2.95,2011,2,2,17
543040,47504K,ENGLISH ROSE GARDEN SECATEURS,3,2011-02-02 17:06:00,1.95,17337.0,United Kingdom,5.85,2011,2,2,17
543040,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,4,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,5.0,2011,2,2,17
543040,47503H,ASS FLORAL PRINT SPIRIT LEVEL,1,2011-02-02 17:06:00,1.95,17337.0,United Kingdom,1.95,2011,2,2,17
543040,47504H,ENGLISH ROSE SPIRIT LEVEL,2,2011-02-02 17:06:00,1.95,17337.0,United Kingdom,3.9,2011,2,2,17
543040,82001S,VINYL RECORD FRAME SILVER,2,2011-02-02 17:06:00,3.75,17337.0,United Kingdom,7.5,2011,2,2,17
543040,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,2,2011-02-02 17:06:00,4.65,17337.0,United Kingdom,9.3,2011,2,2,17
543040,84429A,MEDIUM PINK BUDDHA HEAD,1,2011-02-02 17:06:00,2.95,17337.0,United Kingdom,2.95,2011,2,2,17
543040,47559B,TEA TIME OVEN GLOVE,2,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,2.5,2011,2,2,17
543040,84849B,FAIRY SOAP SOAP HOLDER,1,2011-02-02 17:06:00,1.69,17337.0,United Kingdom,1.69,2011,2,2,17
543040,84849D,HOT BATHS SOAP HOLDER,1,2011-02-02 17:06:00,1.69,17337.0,United Kingdom,1.69,2011,2,2,17
543040,79192A,RETRO PLASTIC 70'S TRAY,2,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,2.5,2011,2,2,17
543040,79191B,RETRO PLASTIC POLKA TRAY,2,2011-02-02 17:06:00,0.85,17337.0,United Kingdom,1.7,2011,2,2,17
543040,79190A,RETRO PLASTIC 70'S TRAY,2,2011-02-02 17:06:00,0.42,17337.0,United Kingdom,0.84,2011,2,2,17
543040,79190B,RETRO PLASTIC POLKA TRAY,2,2011-02-02 17:06:00,0.42,17337.0,United Kingdom,0.84,2011,2,2,17
543040,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2011-02-02 17:06:00,3.75,17337.0,United Kingdom,3.75,2011,2,2,17
543040,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-02-02 17:06:00,3.75,17337.0,United Kingdom,3.75,2011,2,2,17
543040,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,2011-02-02 17:06:00,3.75,17337.0,United Kingdom,3.75,2011,2,2,17
543040,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,1.25,2011,2,2,17
543040,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,4,2011-02-02 17:06:00,0.85,17337.0,United Kingdom,3.4,2011,2,2,17
543040,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-02-02 17:06:00,2.95,17337.0,United Kingdom,2.95,2011,2,2,17
543040,37462E,"PET MUG, GOLDFISH",2,2011-02-02 17:06:00,0.42,17337.0,United Kingdom,0.84,2011,2,2,17
543040,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,2011-02-02 17:06:00,2.55,17337.0,United Kingdom,2.55,2011,2,2,17
543040,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-02-02 17:06:00,2.95,17337.0,United Kingdom,2.95,2011,2,2,17
543043,82494L,WOODEN FRAME ANTIQUE WHITE,1,2011-02-02 17:15:00,2.95,17848.0,United Kingdom,2.95,2011,2,2,17
543043,15056N,EDWARDIAN PARASOL NATURAL,2,2011-02-02 17:15:00,5.95,17848.0,United Kingdom,11.9,2011,2,2,17
543046,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-02-03 09:37:00,2.95,13873.0,United Kingdom,17.700000000000003,2011,2,3,9
543047,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-03 09:42:00,2.95,16210.0,United Kingdom,17.700000000000003,2011,2,3,9
543048,POST,POSTAGE,3,2011-02-03 09:58:00,18.0,12600.0,Germany,54.0,2011,2,3,9
543048,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-02-03 09:58:00,0.42,12600.0,Germany,6.72,2011,2,3,9
543048,85014B,RED RETROSPOT UMBRELLA,48,2011-02-03 09:58:00,4.95,12600.0,Germany,237.60000000000002,2011,2,3,9
543053,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-03 10:26:00,2.95,17362.0,United Kingdom,2.95,2011,2,3,10
543055,71406C,BLACK ORANGE SQUEEZER,10,2011-02-03 10:41:00,0.42,12502.0,Spain,4.2,2011,2,3,10
543055,84711A,SILVER OVAL SHAPE TRINKET BOX,2,2011-02-03 10:41:00,9.95,12502.0,Spain,19.9,2011,2,3,10
543055,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-02-03 10:41:00,2.95,12502.0,Spain,17.700000000000003,2011,2,3,10
543055,79051A,SMOKEY GREY COLOUR D.O.F. GLASS,12,2011-02-03 10:41:00,0.65,12502.0,Spain,7.800000000000001,2011,2,3,10
543055,POST,POSTAGE,4,2011-02-03 10:41:00,28.0,12502.0,Spain,112.0,2011,2,3,10
543056,POST,POSTAGE,6,2011-02-03 10:47:00,18.0,12471.0,Germany,108.0,2011,2,3,10
543094,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-02-03 11:28:00,5.45,16030.0,United Kingdom,10.9,2011,2,3,11
543094,47566B,TEA TIME PARTY BUNTING,2,2011-02-03 11:28:00,4.65,16030.0,United Kingdom,9.3,2011,2,3,11
543094,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-02-03 11:28:00,5.45,16030.0,United Kingdom,10.9,2011,2,3,11
543094,16161P,WRAP ENGLISH ROSE,25,2011-02-03 11:28:00,0.42,16030.0,United Kingdom,10.5,2011,2,3,11
543094,16161U,WRAP SUKI AND FRIENDS,25,2011-02-03 11:28:00,0.42,16030.0,United Kingdom,10.5,2011,2,3,11
543096,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011,2,3,11
543096,85049F,BABY BOOM RIBBONS,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011,2,3,11
543096,85049C,ROMANTIC PINKS RIBBONS,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011,2,3,11
543096,85049G,CHOCOLATE BOX RIBBONS,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011,2,3,11
543096,85049D,BRIGHT BLUES RIBBONS,1,2011-02-03 11:39:00,1.25,14044.0,United Kingdom,1.25,2011,2,3,11
543099,85099B,JUMBO BAG RED RETROSPOT,100,2011-02-03 12:00:00,1.65,16684.0,United Kingdom,165.0,2011,2,3,12
543099,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,144,2011-02-03 12:00:00,1.69,16684.0,United Kingdom,243.35999999999999,2011,2,3,12
543099,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,144,2011-02-03 12:00:00,1.69,16684.0,United Kingdom,243.35999999999999,2011,2,3,12
543107,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,2011-02-03 12:27:00,2.1,13800.0,United Kingdom,25.200000000000003,2011,2,3,12
543108,72798C,SET/4 GARDEN ROSE DINNER CANDLE,4,2011-02-03 12:37:00,1.65,14085.0,United Kingdom,6.6,2011,2,3,12
543108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-03 12:37:00,2.95,14085.0,United Kingdom,8.850000000000001,2011,2,3,12
543108,84800L,LARGE WHITE/PINK ROSE ART FLOWER,6,2011-02-03 12:37:00,2.12,14085.0,United Kingdom,12.72,2011,2,3,12
543111,85099B,JUMBO BAG RED RETROSPOT,16,2011-02-03 12:44:00,1.95,15719.0,United Kingdom,31.2,2011,2,3,12
543111,85099F,JUMBO BAG STRAWBERRY,6,2011-02-03 12:44:00,1.95,15719.0,United Kingdom,11.7,2011,2,3,12
543111,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-02-03 12:44:00,1.95,15719.0,United Kingdom,5.85,2011,2,3,12
543111,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-03 12:44:00,2.95,15719.0,United Kingdom,5.9,2011,2,3,12
543111,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-02-03 12:44:00,2.95,15719.0,United Kingdom,5.9,2011,2,3,12
543113,16161P,WRAP ENGLISH ROSE,25,2011-02-03 13:06:00,0.42,13047.0,United Kingdom,10.5,2011,2,3,13
543114,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-03 13:26:00,3.25,14156.0,EIRE,26.0,2011,2,3,13
543114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-03 13:26:00,2.55,14156.0,EIRE,81.6,2011,2,3,13
543115,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,2011-02-03 13:27:00,2.1,14606.0,United Kingdom,4.2,2011,2,3,13
543115,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2011-02-03 13:27:00,0.85,14606.0,United Kingdom,0.85,2011,2,3,13
543116,82494L,WOODEN FRAME ANTIQUE WHITE,12,2011-02-03 13:29:00,2.95,17672.0,United Kingdom,35.400000000000006,2011,2,3,13
543116,16161U,WRAP SUKI AND FRIENDS,25,2011-02-03 13:29:00,0.42,17672.0,United Kingdom,10.5,2011,2,3,13
543116,16156S,WRAP PINK FAIRY CAKES,25,2011-02-03 13:29:00,0.42,17672.0,United Kingdom,10.5,2011,2,3,13
543116,16161P,WRAP ENGLISH ROSE,25,2011-02-03 13:29:00,0.42,17672.0,United Kingdom,10.5,2011,2,3,13
543117,POST,POSTAGE,3,2011-02-03 13:30:00,15.0,12464.0,Belgium,45.0,2011,2,3,13
543118,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,5,2011-02-03 13:31:00,9.95,13842.0,United Kingdom,49.75,2011,2,3,13
543120,84751B,BLACK MEDIUM GLASS CAKE STAND,2,2011-02-03 13:53:00,3.75,13668.0,United Kingdom,7.5,2011,2,3,13
543120,48173C,DOORMAT BLACK FLOCK,2,2011-02-03 13:53:00,7.95,13668.0,United Kingdom,15.9,2011,2,3,13
543121,90037B,TINY CRYSTAL BRACELET GREEN,6,2011-02-03 13:58:00,2.55,12662.0,Germany,15.299999999999999,2011,2,3,13
543121,POST,POSTAGE,2,2011-02-03 13:58:00,18.0,12662.0,Germany,36.0,2011,2,3,13
543123,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-03 14:08:00,2.95,18178.0,United Kingdom,17.700000000000003,2011,2,3,14
543123,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-03 14:08:00,1.95,18178.0,United Kingdom,19.5,2011,2,3,14
543124,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-02-03 14:15:00,5.95,15311.0,United Kingdom,5.95,2011,2,3,14
543124,15056N,EDWARDIAN PARASOL NATURAL,1,2011-02-03 14:15:00,5.95,15311.0,United Kingdom,5.95,2011,2,3,14
543124,85014B,RED RETROSPOT UMBRELLA,1,2011-02-03 14:15:00,5.95,15311.0,United Kingdom,5.95,2011,2,3,14
543124,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-02-03 14:15:00,9.95,15311.0,United Kingdom,9.95,2011,2,3,14
543124,84559B,3D SHEET OF CAT STICKERS,2,2011-02-03 14:15:00,0.85,15311.0,United Kingdom,1.7,2011,2,3,14
543124,85163B,BLACK BAROQUE WALL CLOCK,1,2011-02-03 14:15:00,12.75,15311.0,United Kingdom,12.75,2011,2,3,14
543125,85167B,BLACK GRAND BAROQUE PHOTO FRAME,4,2011-02-03 14:41:00,4.25,17214.0,United Kingdom,17.0,2011,2,3,14
543125,85163A,WHITE BAROQUE WALL CLOCK,1,2011-02-03 14:41:00,12.75,17214.0,United Kingdom,12.75,2011,2,3,14
543125,85163B,BLACK BAROQUE WALL CLOCK,1,2011-02-03 14:41:00,12.75,17214.0,United Kingdom,12.75,2011,2,3,14
543126,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-03 14:41:00,2.95,13581.0,United Kingdom,17.700000000000003,2011,2,3,14
543126,47570B,TEA TIME TABLE CLOTH,2,2011-02-03 14:41:00,10.65,13581.0,United Kingdom,21.3,2011,2,3,14
543126,15058C,ICE CREAM DESIGN GARDEN PARASOL,4,2011-02-03 14:41:00,7.95,13581.0,United Kingdom,31.8,2011,2,3,14
543127,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-02-03 14:51:00,1.95,16748.0,United Kingdom,39.0,2011,2,3,14
543127,85025C,PINK HEART SHAPE PHOTO FRAME,12,2011-02-03 14:51:00,1.65,16748.0,United Kingdom,19.799999999999997,2011,2,3,14
543129,85194S,HANGING SPRING FLOWER EGG SMALL,24,2011-02-03 15:02:00,0.65,14540.0,United Kingdom,15.600000000000001,2011,2,3,15
543131,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2011-02-03 15:23:00,3.75,13539.0,United Kingdom,22.5,2011,2,3,15
543131,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2011-02-03 15:23:00,3.75,13539.0,United Kingdom,22.5,2011,2,3,15
543134,M,Manual,1,2011-02-03 15:28:00,15.0,15885.0,United Kingdom,15.0,2011,2,3,15
543161,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-02-03 17:01:00,1.95,14497.0,United Kingdom,15.6,2011,2,3,17
543162,47559B,TEA TIME OVEN GLOVE,4,2011-02-03 18:08:00,1.25,17507.0,United Kingdom,5.0,2011,2,3,18
543164,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-02-03 19:32:00,0.85,13208.0,United Kingdom,10.2,2011,2,3,19
543164,85061W,WHITE JEWELLED HEART DECORATION,8,2011-02-03 19:32:00,0.85,13208.0,United Kingdom,6.8,2011,2,3,19
543165,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-03 19:58:00,2.95,13230.0,United Kingdom,8.850000000000001,2011,2,3,19
543165,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-03 19:58:00,4.15,13230.0,United Kingdom,4.15,2011,2,3,19
543166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-04 08:27:00,2.95,13488.0,United Kingdom,17.700000000000003,2011,2,4,8
543167,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,36,2011-02-04 08:56:00,3.81,17457.0,United Kingdom,137.16,2011,2,4,8
543167,85206A,CREAM FELT EASTER EGG BASKET,54,2011-02-04 08:56:00,1.45,17457.0,United Kingdom,78.3,2011,2,4,8
543173,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2011-02-04 09:30:00,5.45,13871.0,United Kingdom,16.35,2011,2,4,9
543173,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-02-04 09:30:00,4.25,13871.0,United Kingdom,17.0,2011,2,4,9
543173,16161P,WRAP ENGLISH ROSE,25,2011-02-04 09:30:00,0.42,13871.0,United Kingdom,10.5,2011,2,4,9
543174,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-04 09:34:00,5.95,16938.0,United Kingdom,17.85,2011,2,4,9
543174,15056BL,EDWARDIAN PARASOL BLACK,3,2011-02-04 09:34:00,5.95,16938.0,United Kingdom,17.85,2011,2,4,9
543174,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2011-02-04 09:34:00,3.75,16938.0,United Kingdom,22.5,2011,2,4,9
543174,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2011-02-04 09:34:00,3.75,16938.0,United Kingdom,22.5,2011,2,4,9
543174,85049C,ROMANTIC PINKS RIBBONS,12,2011-02-04 09:34:00,1.25,16938.0,United Kingdom,15.0,2011,2,4,9
